occurred_date_time,latitude,longitude,hour,item_number,disposition,occurred_date,occurred_time
2022-06-22 18:18:00,29.9721179,-90.06521490000002,18,d1125222,OPEN,2022-06-22,18:18:00
2022-06-22 18:18:00,29.9721179,-90.06521490000002,18,d1125222,OPEN,2022-06-22,18:18:00
2022-06-22 20:14:00,29.9721179,-90.06521490000002,20,d1125222,OPEN,2022-06-22,20:14:00
2022-06-22 20:14:00,29.9721179,-90.06521490000002,20,d1125222,OPEN,2022-06-22,20:14:00
2022-06-22 20:45:00,29.9721179,-90.06521490000002,20,d1125222,OPEN,2022-06-22,20:45:00
2022-06-22 20:45:00,29.9721179,-90.06521490000002,20,d1125222,OPEN,2022-06-22,20:45:00
2022-06-23 02:45:00,29.9721179,-90.06521490000002,2,d1125222,OPEN,2022-06-23,02:45:00
2022-06-23 07:00:00,29.9721179,-90.06521490000002,7,d1125222,OPEN,2022-06-23,07:00:00
2022-06-23 07:00:00,29.9721179,-90.06521490000002,7,d1125222,OPEN,2022-06-23,07:00:00
2022-06-23 09:00:00,30.0761631,-89.8589764,9,d1232422,CLOSED,2022-06-23,09:00:00
2022-06-23 11:45:00,29.9408521,-90.1166111,11,d1218722,OPEN,2022-06-23,11:45:00
2022-06-23 11:48:00,29.9476496,-90.0889224,11,d1240922,OPEN,2022-06-23,11:48:00
2022-06-23 14:00:00,29.9476496,-90.0889224,14,d1240922,OPEN,2022-06-23,14:00:00
2022-06-23 14:44:00,29.9582195,-90.0725013,14,d1261422,OPEN,2022-06-23,14:44:00
2022-06-23 17:45:00,29.9582195,-90.0725013,17,d1261422,OPEN,2022-06-23,17:45:00
2022-06-23 17:45:00,29.9582195,-90.0725013,17,d1261422,OPEN,2022-06-23,17:45:00
2022-06-23 23:30:00,29.956616,-90.0739442,23,d1263522,OPEN,2022-06-23,23:30:00
2022-06-24 02:30:00,29.966596,-90.1155388,2,d1256322,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,30.01082,-90.0120026,2,d0390522,OPEN,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9313714,-90.0736387,2,d2623422,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9313714,-90.0736387,2,d2623422,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9313714,-90.0736387,2,d2623422,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9313714,-90.0736387,2,d2623422,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9313714,-90.0736387,2,d2623422,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9395178,-90.0963745,2,f0840422,OPEN,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9756607,-90.0962942,2,f0358122,CLOSED,2022-06-24,02:30:00
2022-06-24 02:30:00,29.9756607,-90.0962942,2,f0358122,CLOSED,2022-06-24,02:30:00
2022-06-24 03:17:00,29.9756607,-90.0962942,3,f0358122,CLOSED,2022-06-24,03:17:00
2022-06-24 09:45:00,30.050627,-89.9543301,9,e3349122,OPEN,2022-06-24,09:45:00
2022-06-24 09:45:00,29.9332312,-90.0841896,9,f2395422,CLOSED,2022-06-24,09:45:00
2022-06-24 09:45:00,29.9449751,-90.0370118,9,f2380322,OPEN,2022-06-24,09:45:00
2022-06-24 09:56:00,29.9665542,-90.0866156,9,f2370322,OPEN,2022-06-24,09:56:00
2022-06-24 09:56:00,29.9538711,-90.0698991,9,f2412022,CLOSED,2022-06-24,09:56:00
2022-06-24 09:56:00,29.9538711,-90.0698991,9,f2412022,CLOSED,2022-06-24,09:56:00
2022-06-24 09:56:00,30.0496807,-89.9502701,9,a1765222,CLOSED,2022-06-24,09:56:00
2022-06-24 10:28:00,30.0496807,-89.9502701,10,a1765222,CLOSED,2022-06-24,10:28:00
2022-06-24 10:28:00,30.0496807,-89.9502701,10,a1765222,CLOSED,2022-06-24,10:28:00
2022-06-24 10:28:00,29.9538711,-90.0698991,10,f0430922,OPEN,2022-06-24,10:28:00
2022-06-24 10:28:00,29.9224024,-90.0173925,10,h1401222,OPEN,2022-06-24,10:28:00
2022-06-24 16:30:00,29.9224024,-90.0173925,16,h1401222,OPEN,2022-06-24,16:30:00
2022-06-24 17:00:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:00:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 17:35:00,29.9224024,-90.0173925,17,h1401222,OPEN,2022-06-24,17:35:00
2022-06-24 20:40:00,29.9224024,-90.0173925,20,h1401222,OPEN,2022-06-24,20:40:00
2022-06-24 20:40:00,29.9352198,-90.0258481,20,h1409722,OPEN,2022-06-24,20:40:00
2022-06-24 20:40:00,29.9352198,-90.0258481,20,h1409722,OPEN,2022-06-24,20:40:00
2022-06-25 01:20:00,29.9352198,-90.0258481,1,h1409722,OPEN,2022-06-25,01:20:00
2022-06-25 01:20:00,29.9285373,-90.0252624,1,h1027722,CLOSED,2022-06-25,01:20:00
2022-06-25 03:00:00,29.9285373,-90.0252624,3,h1027722,CLOSED,2022-06-25,03:00:00
2022-06-25 03:00:00,29.9285373,-90.0252624,3,h1027722,CLOSED,2022-06-25,03:00:00
2022-06-25 03:59:00,29.9547116,-90.069155,3,h1060422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9547116,-90.069155,3,h1060422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9520105,-90.078799,3,j1501422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9520105,-90.078799,3,j1501422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9520105,-90.078799,3,j1501422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9520105,-90.078799,3,j1501422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9520105,-90.078799,3,j1501422,CLOSED,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9942518,-90.0647933,3,j1538822,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9942518,-90.0647933,3,j1538822,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,30.025658,-89.999538,3,j1457522,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,30.025658,-89.999538,3,j1457522,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,30.025658,-89.999538,3,j1457522,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,30.025658,-89.999538,3,j1457522,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,29.936456,-90.026733,3,j1546722,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9365248,-90.0342768,3,j1503422,OPEN,2022-06-25,03:59:00
2022-06-25 03:59:00,29.9365248,-90.0342768,3,j1503422,OPEN,2022-06-25,03:59:00
2022-06-25 13:28:00,29.9547116,-90.069155,13,c2772422,OPEN,2022-06-25,13:28:00
2022-06-25 14:59:00,30.0166227,-90.0176966,14,c2798122,OPEN,2022-06-25,14:59:00
2022-06-25 23:00:00,30.0166227,-90.0176966,23,c2798122,OPEN,2022-06-25,23:00:00
2022-06-25 23:00:00,30.0166227,-90.0176966,23,c2798122,OPEN,2022-06-25,23:00:00
2022-06-26 05:50:00,29.9979087,-90.1718086,5,e3199722,OPEN,2022-06-26,05:50:00
2022-06-26 05:50:00,29.964377,-90.040264,5,e3245222,CLOSED,2022-06-26,05:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.964377,-90.040264,6,e3245222,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.9718607,-90.03897,6,d1892122,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.9718607,-90.03897,6,d1892122,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.9718607,-90.03897,6,d1892122,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.9718607,-90.03897,6,d1892122,CLOSED,2022-06-26,06:50:00
2022-06-26 06:50:00,29.9739023,-90.0802354,6,e2166322,CLOSED,2022-06-26,06:50:00
2022-06-26 15:20:00,29.9321367,-90.0311723,15,f1654222,OPEN,2022-06-26,15:20:00
2022-06-26 17:30:00,29.9532629,-90.0689953,17,f1658222,OPEN,2022-06-26,17:30:00
2022-06-26 18:16:00,30.0761631,-89.8589764,18,f1677722,CLOSED,2022-06-26,18:16:00
2022-06-26 22:48:00,30.0761631,-89.8589764,22,f1677722,CLOSED,2022-06-26,22:48:00
2022-06-26 22:48:00,30.0761631,-89.8589764,22,f1677722,CLOSED,2022-06-26,22:48:00
2022-06-27 00:20:00,30.0761631,-89.8589764,0,f1677722,CLOSED,2022-06-27,00:20:00
2022-06-27 00:20:00,29.9645701,-90.0617806,0,f1497922,OPEN,2022-06-27,00:20:00
2022-06-27 14:54:00,30.0469031,-89.9301541,14,f1701022,OPEN,2022-06-27,14:54:00
2022-06-27 17:02:00,30.0469031,-89.9301541,17,f1701022,OPEN,2022-06-27,17:02:00
2022-06-28 00:00:00,30.0469031,-89.9301541,0,f1701022,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,30.0469031,-89.9301541,0,f1701022,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,30.0469031,-89.9301541,0,f1701022,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,30.0469031,-89.9301541,0,f1701022,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,29.9626134,-90.0063858,0,f0809522,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,29.9778057,-90.0411462,0,f1705422,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,29.9778057,-90.0411462,0,f1705422,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,29.9778057,-90.0411462,0,f1705422,OPEN,2022-06-28,00:00:00
2022-06-28 00:00:00,29.9778057,-90.0411462,0,f1705422,OPEN,2022-06-28,00:00:00
2022-06-28 01:25:00,29.9778057,-90.0411462,1,f1705422,OPEN,2022-06-28,01:25:00
2022-06-28 01:25:00,29.9778057,-90.0411462,1,f1705422,OPEN,2022-06-28,01:25:00
2022-06-28 01:25:00,29.9778057,-90.0411462,1,f1705422,OPEN,2022-06-28,01:25:00
2022-06-28 05:45:00,29.9778057,-90.0411462,5,f1705422,OPEN,2022-06-28,05:45:00
2022-06-28 08:59:00,29.9778057,-90.0411462,8,f1705422,OPEN,2022-06-28,08:59:00
2022-06-28 11:04:00,29.9778057,-90.0411462,11,f1705422,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.931587,-90.0738711,11,f1728122,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.931587,-90.0738711,11,f1728122,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.9587961,-90.1172672,11,h1336022,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.9587961,-90.1172672,11,h1336022,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.9587961,-90.1172672,11,h1336022,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.9587961,-90.1172672,11,h1336022,OPEN,2022-06-28,11:04:00
2022-06-28 11:04:00,29.9596487,-90.0788146,11,h1333422,OPEN,2022-06-28,11:04:00
2022-06-28 15:22:00,29.9596487,-90.0788146,15,h1333422,OPEN,2022-06-28,15:22:00
2022-06-28 16:09:00,29.9547116,-90.069155,16,h1190822,OPEN,2022-06-28,16:09:00
2022-06-28 16:09:00,29.9547116,-90.069155,16,h1190822,OPEN,2022-06-28,16:09:00
2022-06-28 16:59:00,29.9547116,-90.069155,16,h1190822,OPEN,2022-06-28,16:59:00
2022-06-28 16:59:00,29.9765361,-90.0621942,16,f1252722,CLOSED,2022-06-28,16:59:00
2022-06-28 16:59:00,30.0761631,-89.8589764,16,h1350222,OPEN,2022-06-28,16:59:00
2022-06-28 19:20:00,30.0262227,-90.0245587,19,g0504722,OPEN,2022-06-28,19:20:00
2022-06-28 20:42:00,29.952198,-90.0547917,20,h2156022,CLOSED,2022-06-28,20:42:00
2022-06-28 20:42:00,29.952198,-90.0547917,20,h2156022,CLOSED,2022-06-28,20:42:00
2022-06-28 20:42:00,29.9820405,-90.0349874,20,j1823622,CLOSED,2022-06-28,20:42:00
2022-06-29 01:08:00,29.9820405,-90.0349874,1,j1823622,CLOSED,2022-06-29,01:08:00
2022-06-29 02:24:00,29.9538711,-90.0698991,2,j1842822,CLOSED,2022-06-29,02:24:00
2022-06-29 02:24:00,29.9538711,-90.0698991,2,j1842822,CLOSED,2022-06-29,02:24:00
2022-06-29 09:15:00,29.9830342,-90.0376839,9,j1833622,CLOSED,2022-06-29,09:15:00
2022-06-29 15:00:00,29.9830342,-90.0376839,15,j1833622,CLOSED,2022-06-29,15:00:00
2022-06-29 15:00:00,29.9830342,-90.0376839,15,j1833622,CLOSED,2022-06-29,15:00:00
2022-06-29 23:20:00,29.9830342,-90.0376839,23,j1833622,CLOSED,2022-06-29,23:20:00
2022-06-30 01:29:00,29.9830342,-90.0376839,1,j1833622,CLOSED,2022-06-30,01:29:00
2022-06-30 01:29:00,29.9830342,-90.0376839,1,j1833622,CLOSED,2022-06-30,01:29:00
2022-06-30 01:29:00,30.027116,-89.992026,1,h2705722,OPEN,2022-06-30,01:29:00
2022-06-30 03:46:00,29.9636552,-90.0672306,3,h2717522,OPEN,2022-06-30,03:46:00
2022-06-30 04:30:00,29.9636552,-90.0672306,4,h2717522,OPEN,2022-06-30,04:30:00
2022-06-30 10:05:00,29.9636552,-90.0672306,10,h2717522,OPEN,2022-06-30,10:05:00
2022-06-30 10:05:00,29.9984885,-90.0500148,10,h2704822,OPEN,2022-06-30,10:05:00
2022-06-30 20:05:00,29.9212516,-90.0226707,20,b2326122,OPEN,2022-06-30,20:05:00
2022-06-30 20:05:00,29.981193,-90.041021,20,a2000622,OPEN,2022-06-30,20:05:00
2022-06-30 20:05:00,29.981193,-90.041021,20,a2000622,OPEN,2022-06-30,20:05:00
2022-06-30 20:05:00,29.9714701,-90.1171699,20,d1011622,OPEN,2022-06-30,20:05:00
2022-06-30 20:05:00,29.9714701,-90.1171699,20,d1011622,OPEN,2022-06-30,20:05:00
2022-06-30 22:45:00,29.9714701,-90.1171699,22,d1011622,OPEN,2022-06-30,22:45:00
2022-07-01 05:45:00,29.9332312,-90.0841896,5,a2532622,OPEN,2022-07-01,05:45:00
2022-07-01 11:30:00,29.9332312,-90.0841896,11,a2532622,OPEN,2022-07-01,11:30:00
2022-07-01 14:30:00,29.9332312,-90.0841896,14,a2532622,OPEN,2022-07-01,14:30:00
2022-07-01 21:15:00,29.9332312,-90.0841896,21,a2532622,OPEN,2022-07-01,21:15:00
2022-07-01 21:15:00,29.9538711,-90.0698991,21,d1057022,OPEN,2022-07-01,21:15:00
2022-07-02 00:00:00,29.9538711,-90.0698991,0,d1057022,OPEN,2022-07-02,00:00:00
2022-07-02 01:59:00,29.9441296,-90.1202816,1,d1058422,UNFOUNDED,2022-07-02,01:59:00
2022-07-02 01:59:00,29.9822981,-90.0650126,1,d1105822,CLOSED,2022-07-02,01:59:00
2022-07-02 01:59:00,29.9822981,-90.0650126,1,d1105822,CLOSED,2022-07-02,01:59:00
2022-07-02 01:59:00,29.9822981,-90.0650126,1,d1105822,CLOSED,2022-07-02,01:59:00
2022-07-02 03:30:00,29.9423446,-90.0505801,3,c0338822,OPEN,2022-07-02,03:30:00
2022-07-02 04:00:00,29.9423446,-90.0505801,4,c0338822,OPEN,2022-07-02,04:00:00
2022-07-02 09:23:00,29.9423446,-90.0505801,9,c0338822,OPEN,2022-07-02,09:23:00
2022-07-02 09:23:00,29.9423446,-90.0505801,9,c0338822,OPEN,2022-07-02,09:23:00
2022-07-02 09:23:00,29.9547116,-90.069155,9,d3311522,CLOSED,2022-07-02,09:23:00
2022-07-02 09:23:00,29.9547116,-90.069155,9,d3311522,CLOSED,2022-07-02,09:23:00
2022-07-02 15:50:00,29.9547116,-90.069155,15,d3311522,CLOSED,2022-07-02,15:50:00
2022-07-02 15:50:00,29.9547116,-90.069155,15,d3311522,CLOSED,2022-07-02,15:50:00
2022-07-02 21:11:00,29.9547116,-90.069155,21,d3311522,CLOSED,2022-07-02,21:11:00
2022-07-02 21:11:00,29.9562778,-90.0677477,21,d3321622,OPEN,2022-07-02,21:11:00
2022-07-02 21:11:00,29.9562778,-90.0677477,21,d3321622,OPEN,2022-07-02,21:11:00
2022-07-02 21:11:00,29.9562778,-90.0677477,21,d3321622,OPEN,2022-07-02,21:11:00
2022-07-02 22:30:00,29.9562778,-90.0677477,22,d3321622,OPEN,2022-07-02,22:30:00
2022-07-02 22:30:00,29.9562778,-90.0677477,22,d3321622,OPEN,2022-07-02,22:30:00
2022-07-02 23:50:00,29.9562778,-90.0677477,23,d3321622,OPEN,2022-07-02,23:50:00
2022-07-02 23:50:00,29.9562778,-90.0677477,23,d3321622,OPEN,2022-07-02,23:50:00
2022-07-03 00:52:00,29.9562778,-90.0677477,0,d3321622,OPEN,2022-07-03,00:52:00
2022-07-03 02:52:00,29.9547116,-90.069155,2,d3344022,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9547116,-90.069155,2,d3344022,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9547116,-90.069155,2,d3344022,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9547116,-90.069155,2,d3344022,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9562778,-90.0677477,2,d3336222,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9562778,-90.0677477,2,d3336222,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,29.9562778,-90.0677477,2,d3336222,OPEN,2022-07-03,02:52:00
2022-07-03 02:52:00,30.0375126,-89.98970899999999,2,a0444222,CLOSED,2022-07-03,02:52:00
2022-07-03 21:36:00,29.9665542,-90.0866156,21,g0095522,OPEN,2022-07-03,21:36:00
2022-07-03 21:36:00,29.9562778,-90.0677477,21,g0110522,CLOSED,2022-07-03,21:36:00
2022-07-03 21:36:00,29.9562778,-90.0677477,21,g0110522,CLOSED,2022-07-03,21:36:00
2022-07-03 21:36:00,29.9562778,-90.0677477,21,g0110522,CLOSED,2022-07-03,21:36:00
2022-07-04 01:05:00,29.9562778,-90.0677477,1,g0110522,CLOSED,2022-07-04,01:05:00
2022-07-04 01:05:00,29.967587,-90.086426,1,g0112022,OPEN,2022-07-04,01:05:00
2022-07-04 01:05:00,29.961054,-90.0347944,1,f2911922,CLOSED,2022-07-04,01:05:00
2022-07-04 04:10:00,29.961054,-90.0347944,4,f2911922,CLOSED,2022-07-04,04:10:00
2022-07-04 04:10:00,29.961054,-90.0347944,4,f2911922,CLOSED,2022-07-04,04:10:00
2022-07-04 04:10:00,29.9645701,-90.0617806,4,g0131022,CLOSED,2022-07-04,04:10:00
2022-07-04 17:58:00,29.9645701,-90.0617806,17,g0131022,CLOSED,2022-07-04,17:58:00
2022-07-04 20:32:00,29.9645701,-90.0617806,20,g0131022,CLOSED,2022-07-04,20:32:00
2022-07-04 21:30:00,29.9645701,-90.0617806,21,g0131022,CLOSED,2022-07-04,21:30:00
2022-07-04 22:50:00,30.034901,-89.990265,22,f2143022,OPEN,2022-07-04,22:50:00
2022-07-05 00:39:00,29.9942518,-90.0647933,0,g1338622,OPEN,2022-07-05,00:39:00
2022-07-05 18:15:00,29.9942518,-90.0647933,18,g1338622,OPEN,2022-07-05,18:15:00
2022-07-05 21:46:00,29.9942518,-90.0647933,21,g1338622,OPEN,2022-07-05,21:46:00
2022-07-05 23:21:00,29.9942518,-90.0647933,23,g1338622,OPEN,2022-07-05,23:21:00
2022-07-06 01:47:00,29.9538711,-90.0698991,1,g0846022,CLOSED,2022-07-06,01:47:00
2022-07-06 01:47:00,29.9538711,-90.0698991,1,g0846022,CLOSED,2022-07-06,01:47:00
2022-07-06 01:47:00,29.9538711,-90.0698991,1,g0846022,CLOSED,2022-07-06,01:47:00
2022-07-06 01:47:00,29.982228,-90.040708,1,g0160022,CLOSED,2022-07-06,01:47:00
2022-07-06 01:47:00,30.0469031,-89.9301541,1,g1347022,CLOSED,2022-07-06,01:47:00
2022-07-06 02:00:00,30.0469031,-89.9301541,2,g1347022,CLOSED,2022-07-06,02:00:00
2022-07-06 05:00:00,30.0469031,-89.9301541,5,g1347022,CLOSED,2022-07-06,05:00:00
2022-07-06 08:04:00,30.0469031,-89.9301541,8,g1347022,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,30.0761631,-89.8589764,8,g1344422,CLOSED,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9451537,-90.0409188,8,g1314622,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9451537,-90.0409188,8,g1314622,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9310783,-90.0880207,8,d0901322,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9310783,-90.0880207,8,d0901322,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9547116,-90.069155,8,b0911022,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9547116,-90.069155,8,b0911022,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9547116,-90.069155,8,b0911022,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9547116,-90.069155,8,b0911022,OPEN,2022-07-06,08:04:00
2022-07-06 08:04:00,29.9547116,-90.069155,8,b0911022,OPEN,2022-07-06,08:04:00
2022-07-06 15:38:00,29.9547116,-90.069155,15,b0911022,OPEN,2022-07-06,15:38:00
2022-07-06 18:47:00,29.9442001,-90.0911717,18,d0924322,OPEN,2022-07-06,18:47:00
2022-07-06 21:48:00,29.9442001,-90.0911717,21,d0924322,OPEN,2022-07-06,21:48:00
2022-07-06 23:30:00,29.9538711,-90.0698991,23,d0931522,OPEN,2022-07-06,23:30:00
2022-07-06 23:30:00,29.9299243,-90.0184541,23,d0976422,OPEN,2022-07-06,23:30:00
2022-07-07 07:22:00,29.967587,-90.086426,7,d1001822,OPEN,2022-07-07,07:22:00
2022-07-07 07:22:00,30.0060624,-90.02929019999999,7,b1107922,CLOSED,2022-07-07,07:22:00
2022-07-07 14:31:00,30.0060624,-90.02929019999999,14,b1107922,CLOSED,2022-07-07,14:31:00
2022-07-07 14:31:00,30.0216455,-90.1166444,14,a1847722,CLOSED,2022-07-07,14:31:00
2022-07-07 14:31:00,30.0216455,-90.1166444,14,a1847722,CLOSED,2022-07-07,14:31:00
2022-07-07 20:00:00,30.0216455,-90.1166444,20,a1847722,CLOSED,2022-07-07,20:00:00
2022-07-07 20:00:00,30.0216455,-90.1166444,20,a1847722,CLOSED,2022-07-07,20:00:00
2022-07-07 20:00:00,30.0216455,-90.1166444,20,a1847722,CLOSED,2022-07-07,20:00:00
2022-07-07 22:30:00,29.936466,-90.0865968,22,d3213022,OPEN,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9174958,-89.9832468,22,c1816822,CLOSED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9307549,-90.11737,22,d2799922,UNFOUNDED,2022-07-07,22:30:00
2022-07-07 22:30:00,29.9380076,-90.0413713,22,f3132922,OPEN,2022-07-07,22:30:00
2022-07-08 01:30:00,29.9380076,-90.0413713,1,f3132922,OPEN,2022-07-08,01:30:00
2022-07-08 01:30:00,29.9380076,-90.0413713,1,f3132922,OPEN,2022-07-08,01:30:00
2022-07-08 02:43:00,29.9380076,-90.0413713,2,f3132922,OPEN,2022-07-08,02:43:00
2022-07-08 02:43:00,29.9380076,-90.0413713,2,f3132922,OPEN,2022-07-08,02:43:00
2022-07-08 07:53:00,29.9673609,-90.1132182,7,f3144622,OPEN,2022-07-08,07:53:00
2022-07-08 07:53:00,29.9673609,-90.1132182,7,f3144622,OPEN,2022-07-08,07:53:00
2022-07-08 07:53:00,29.9592653,-90.0704119,7,f3147122,OPEN,2022-07-08,07:53:00
2022-07-08 07:53:00,30.0584153,-89.9605953,7,e2645922,CLOSED,2022-07-08,07:53:00
2022-07-08 15:05:00,29.9538711,-90.0698991,15,g0044122,OPEN,2022-07-08,15:05:00
2022-07-08 21:11:00,29.9538711,-90.0698991,21,g0044122,OPEN,2022-07-08,21:11:00
2022-07-08 21:11:00,29.9538711,-90.0698991,21,g0044122,OPEN,2022-07-08,21:11:00
2022-07-09 00:09:00,29.9678893,-90.0615097,0,g0045622,OPEN,2022-07-09,00:09:00
2022-07-09 01:15:00,30.0459987,-89.9910329,1,g0953122,OPEN,2022-07-09,01:15:00
2022-07-09 01:15:00,29.9629228,-90.1240107,1,g0877322,CLOSED,2022-07-09,01:15:00
2022-07-09 01:15:00,29.9629228,-90.1240107,1,g0877322,CLOSED,2022-07-09,01:15:00
2022-07-09 01:55:00,29.9587961,-90.1172672,1,a1057322,UNFOUNDED,2022-07-09,01:55:00
2022-07-09 04:30:00,29.9563924,-90.0855597,4,g1241022,OPEN,2022-07-09,04:30:00
2022-07-09 06:30:00,30.04471,-89.98889299999999,6,g1268622,OPEN,2022-07-09,06:30:00
2022-07-09 06:30:00,29.9562778,-90.0677477,6,a0808322,OPEN,2022-07-09,06:30:00
2022-07-09 15:00:00,29.9562778,-90.0677477,15,a0808322,OPEN,2022-07-09,15:00:00
2022-07-09 15:40:00,29.9642092,-90.06802069999999,15,g1311322,OPEN,2022-07-09,15:40:00
2022-07-09 15:40:00,29.9602666,-90.0641955,15,h2514822,OPEN,2022-07-09,15:40:00
2022-07-09 18:05:00,29.9385231,-90.0236937,18,g1676922,CLOSED,2022-07-09,18:05:00
2022-07-09 18:05:00,29.9385231,-90.0236937,18,g1676922,CLOSED,2022-07-09,18:05:00
