occurred_date_time,latitude,longitude,hour,item_number,disposition,occurred_date,occurred_time,day
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,30.0384208,-89.9766693,18,i1943620,CLOSED,2020-09-15,18:45:00,1
2020-09-15 18:45:00,29.9319155,-90.0188986,18,i1965920,OPEN,2020-09-15,18:45:00,1
2020-09-15 18:45:00,29.9319155,-90.0188986,18,i1965920,OPEN,2020-09-15,18:45:00,1
2020-09-16 00:45:00,30.0406781,-89.91428189999999,0,i1991520,OPEN,2020-09-16,00:45:00,1
2020-09-16 00:45:00,30.0406781,-89.91428189999999,0,i1991520,OPEN,2020-09-16,00:45:00,1
2020-09-16 07:00:00,29.954651,-90.07052999999999,7,i2028220,UNFOUNDED,2020-09-16,07:00:00,1
2020-09-16 07:00:00,29.9338841,-90.0912007,7,i2083620,OPEN,2020-09-16,07:00:00,1
2020-09-16 07:30:00,29.936389,-90.03519999999999,7,i2108120,OPEN,2020-09-16,07:30:00,1
2020-09-16 10:50:00,29.94030069999999,-90.01999599999999,10,i2110320,CLOSED,2020-09-16,10:50:00,1
2020-09-16 10:50:00,29.94030069999999,-90.01999599999999,10,i2110320,CLOSED,2020-09-16,10:50:00,1
2020-09-16 10:50:00,29.94030069999999,-90.01999599999999,10,i2110320,CLOSED,2020-09-16,10:50:00,1
2020-09-16 10:50:00,29.9524022,-90.0724135,10,i2122420,OPEN,2020-09-16,10:50:00,1
2020-09-16 13:45:00,29.9289774,-90.1093033,13,i2161020,OPEN,2020-09-16,13:45:00,1
2020-09-16 17:56:00,29.9417209,-90.1237079,17,i2181820,OPEN,2020-09-16,17:56:00,1
2020-09-17 00:45:00,29.9996918,-90.05911239999999,0,i2233120,OPEN,2020-09-17,00:45:00,1
2020-09-17 12:50:00,29.9996918,-90.05911239999999,12,i2233120,OPEN,2020-09-17,12:50:00,1
2020-09-17 17:00:00,29.9996918,-90.05911239999999,17,i2233120,OPEN,2020-09-17,17:00:00,1
2020-09-18 15:30:00,29.9645609,-90.0796064,15,i2421020,OPEN,2020-09-18,15:30:00,1
2020-09-18 15:30:00,29.9645609,-90.0796064,15,i2421020,OPEN,2020-09-18,15:30:00,1
2020-09-18 17:24:00,29.9764823,-90.0470217,17,i2464720,CLOSED,2020-09-18,17:24:00,1
2020-09-18 17:24:00,29.9764823,-90.0470217,17,i2464720,CLOSED,2020-09-18,17:24:00,1
2020-09-19 00:26:00,29.9764823,-90.0470217,0,i2464720,CLOSED,2020-09-19,00:26:00,1
2020-09-19 15:30:00,29.9764823,-90.0470217,15,i2464720,CLOSED,2020-09-19,15:30:00,1
2020-09-19 15:30:00,29.9632522,-90.1122759,15,i2475720,OPEN,2020-09-19,15:30:00,1
2020-09-19 18:53:00,30.0002112,-90.05670359999999,18,i2478620,OPEN,2020-09-19,18:53:00,1
2020-09-19 18:53:00,30.0174744,-89.9954281,18,i2483620,OPEN,2020-09-19,18:53:00,1
2020-09-19 18:53:00,30.0174744,-89.9954281,18,i2483620,OPEN,2020-09-19,18:53:00,1
2020-09-19 18:53:00,29.9269061,-90.1086056,18,i2555020,CLOSED,2020-09-19,18:53:00,1
2020-09-20 12:30:00,29.9686455,-90.1040594,12,i2579020,CLOSED,2020-09-20,12:30:00,1
2020-09-20 12:30:00,29.9813056,-90.0649423,12,i2581220,OPEN,2020-09-20,12:30:00,1
2020-09-20 15:00:00,29.9813056,-90.0649423,15,i2581220,OPEN,2020-09-20,15:00:00,1
2020-09-20 15:00:00,29.9813056,-90.0649423,15,i2581220,OPEN,2020-09-20,15:00:00,1
2020-09-20 16:22:00,29.9813056,-90.0649423,16,i2581220,OPEN,2020-09-20,16:22:00,1
2020-09-20 18:00:00,30.0243833,-89.9896318,18,i2583920,OPEN,2020-09-20,18:00:00,1
2020-09-20 18:00:00,30.0243833,-89.9896318,18,i2583920,OPEN,2020-09-20,18:00:00,1
2020-09-20 18:00:00,29.9752583,-90.09923,18,i2600220,OPEN,2020-09-20,18:00:00,1
2020-09-20 18:00:00,29.9463828,-90.1130743,18,i2609820,OPEN,2020-09-20,18:00:00,1
2020-09-20 18:15:00,29.9463828,-90.1130743,18,i2609820,OPEN,2020-09-20,18:15:00,1
2020-09-20 18:15:00,29.958515,-90.06586550000002,18,i2610620,OPEN,2020-09-20,18:15:00,1
2020-09-20 18:55:00,29.958515,-90.06586550000002,18,i2610620,OPEN,2020-09-20,18:55:00,1
2020-09-20 18:55:00,29.958515,-90.06586550000002,18,i2610620,OPEN,2020-09-20,18:55:00,1
2020-09-20 18:55:00,29.958515,-90.06586550000002,18,i2610620,OPEN,2020-09-20,18:55:00,1
2020-09-21 08:43:00,30.0463411,-89.96278919999999,8,i2736020,OPEN,2020-09-21,08:43:00,1
2020-09-21 08:43:00,30.0536725,-89.9684929,8,i2755720,OPEN,2020-09-21,08:43:00,1
2020-09-21 08:43:00,30.0259894,-90.0243706,8,i2769020,OPEN,2020-09-21,08:43:00,1
2020-09-21 08:43:00,30.0259894,-90.0243706,8,i2769020,OPEN,2020-09-21,08:43:00,1
2020-09-21 08:43:00,30.0259894,-90.0243706,8,i2769020,OPEN,2020-09-21,08:43:00,1
2020-09-21 17:00:00,30.0259894,-90.0243706,17,i2769020,OPEN,2020-09-21,17:00:00,1
2020-09-22 09:02:00,30.0341223,-89.9890674,9,i2863420,OPEN,2020-09-22,09:02:00,1
2020-09-22 09:02:00,30.0341223,-89.9890674,9,i2863420,OPEN,2020-09-22,09:02:00,1
2020-09-22 15:13:00,30.0341223,-89.9890674,15,i2863420,OPEN,2020-09-22,15:13:00,1
2020-09-22 15:13:00,30.0341223,-89.9890674,15,i2863420,OPEN,2020-09-22,15:13:00,1
2020-09-22 15:13:00,30.0341223,-89.9890674,15,i2863420,OPEN,2020-09-22,15:13:00,1
2020-09-22 15:13:00,29.9435233,-90.0836005,15,i2864920,OPEN,2020-09-22,15:13:00,1
2020-09-22 15:50:00,29.9435233,-90.0836005,15,i2864920,OPEN,2020-09-22,15:50:00,1
2020-09-22 18:44:00,29.9435233,-90.0836005,18,i2864920,OPEN,2020-09-22,18:44:00,1
2020-09-22 18:44:00,29.9617717,-90.0714102,18,i2871620,OPEN,2020-09-22,18:44:00,1
2020-09-22 18:44:00,29.9201093,-90.0220563,18,i2882620,OPEN,2020-09-22,18:44:00,1
2020-09-22 18:44:00,29.9201093,-90.0220563,18,i2882620,OPEN,2020-09-22,18:44:00,1
2020-09-22 18:44:00,29.9201093,-90.0220563,18,i2882620,OPEN,2020-09-22,18:44:00,1
2020-09-22 18:44:00,30.0477893,-89.9794857,18,i2895120,OPEN,2020-09-22,18:44:00,1
2020-09-23 00:15:00,30.0416283,-89.988141,0,i2989420,OPEN,2020-09-23,00:15:00,1
2020-09-23 10:00:00,29.9692902,-90.0681865,10,i2989720,OPEN,2020-09-23,10:00:00,1
2020-09-23 10:00:00,29.9699171,-90.0686836,10,i3011020,OPEN,2020-09-23,10:00:00,1
2020-09-23 10:00:00,29.9699171,-90.0686836,10,i3011020,OPEN,2020-09-23,10:00:00,1
2020-09-23 10:00:00,29.9733752,-90.0608046,10,i3014420,CLOSED,2020-09-23,10:00:00,1
2020-09-23 10:00:00,30.0395106,-89.9473003,10,i3021720,CLOSED,2020-09-23,10:00:00,1
2020-09-23 10:00:00,30.0384208,-89.9766693,10,i3024420,OPEN,2020-09-23,10:00:00,1
2020-09-23 10:00:00,30.0384208,-89.9766693,10,i3024420,OPEN,2020-09-23,10:00:00,1
2020-09-23 10:00:00,30.0384208,-89.9766693,10,i3024420,OPEN,2020-09-23,10:00:00,1
2020-09-23 11:30:00,30.0384208,-89.9766693,11,i3024420,OPEN,2020-09-23,11:30:00,1
2020-09-23 11:30:00,30.0384208,-89.9766693,11,i3024420,OPEN,2020-09-23,11:30:00,1
2020-09-23 11:30:00,30.0384208,-89.9766693,11,i3024420,OPEN,2020-09-23,11:30:00,1
2020-09-23 11:30:00,30.0384208,-89.9766693,11,i3024420,OPEN,2020-09-23,11:30:00,1
2020-09-23 14:14:00,30.0384208,-89.9766693,14,i3024420,OPEN,2020-09-23,14:14:00,1
2020-09-23 17:00:00,29.9462698,-90.1195391,17,i3100920,OPEN,2020-09-23,17:00:00,1
2020-09-25 10:15:00,30.0055722,-90.03287189999999,10,i3321820,OPEN,2020-09-25,10:15:00,1
2020-09-25 12:22:00,30.0055722,-90.03287189999999,12,i3321820,OPEN,2020-09-25,12:22:00,1
2020-09-26 00:12:00,30.0055722,-90.03287189999999,0,i3321820,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,30.0055722,-90.03287189999999,0,i3321820,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,30.0055722,-90.03287189999999,0,i3321820,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,30.0055722,-90.03287189999999,0,i3321820,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,30.0055722,-90.03287189999999,0,i3321820,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,29.95249399999999,-90.0682853,0,i3340620,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,29.95249399999999,-90.0682853,0,i3340620,OPEN,2020-09-26,00:12:00,1
2020-09-26 00:12:00,29.95249399999999,-90.0682853,0,i3340620,OPEN,2020-09-26,00:12:00,1
2020-09-26 11:17:00,29.9676829,-90.0812269,11,i3382920,OPEN,2020-09-26,11:17:00,1
2020-09-26 11:17:00,29.9676829,-90.0812269,11,i3382920,OPEN,2020-09-26,11:17:00,1
2020-09-26 12:50:00,29.9534715,-90.07007109999999,12,i3411720,OPEN,2020-09-26,12:50:00,1
2020-09-26 12:50:00,29.9534715,-90.07007109999999,12,i3411720,OPEN,2020-09-26,12:50:00,1
2020-09-26 12:50:00,29.962082,-90.02080590000001,12,i3442620,CLOSED,2020-09-26,12:50:00,1
2020-09-26 12:50:00,29.962082,-90.02080590000001,12,i3442620,CLOSED,2020-09-26,12:50:00,1
2020-09-26 12:50:00,29.91799,-90.0033838,12,i3464120,OPEN,2020-09-26,12:50:00,1
2020-09-26 17:51:00,29.9434679,-90.0840398,17,i3476320,OPEN,2020-09-26,17:51:00,1
2020-09-26 17:51:00,29.9738963,-90.0798655,17,i3527820,OPEN,2020-09-26,17:51:00,1
2020-09-27 15:38:00,30.0403905,-89.9301787,15,i3570820,OPEN,2020-09-27,15:38:00,1
2020-09-27 15:38:00,29.9968444,-90.0603891,15,i3573120,OPEN,2020-09-27,15:38:00,1
2020-09-28 09:03:00,29.9781843,-90.0553766,9,i3696520,OPEN,2020-09-28,09:03:00,1
2020-09-28 09:03:00,29.940859,-90.1001613,9,i3697620,OPEN,2020-09-28,09:03:00,1
2020-09-28 09:03:00,29.940859,-90.1001613,9,i3697620,OPEN,2020-09-28,09:03:00,1
2020-09-28 11:51:00,29.940859,-90.1001613,11,i3697620,OPEN,2020-09-28,11:51:00,1
2020-09-28 11:51:00,29.939276,-90.1009993,11,i3704520,CLOSED,2020-09-28,11:51:00,1
2020-09-28 11:51:00,29.939276,-90.1009993,11,i3704520,CLOSED,2020-09-28,11:51:00,1
2020-09-28 11:51:00,29.9572232,-90.0654696,11,i3713520,OPEN,2020-09-28,11:51:00,1
2020-09-29 00:18:00,29.9524886,-90.0700416,0,i3724720,CLOSED,2020-09-29,00:18:00,1
2020-09-29 00:18:00,30.03722,-89.9112505,0,i3769720,CLOSED,2020-09-29,00:18:00,1
2020-09-29 11:30:00,29.9486887,-90.0907754,11,i3910120,OPEN,2020-09-29,11:30:00,1
2020-09-29 17:33:00,29.9486887,-90.0907754,17,i3910120,OPEN,2020-09-29,17:33:00,1
2020-09-29 18:45:00,29.9486887,-90.0907754,18,i3910120,OPEN,2020-09-29,18:45:00,1
2020-09-29 18:45:00,29.965807,-90.01715569999999,18,i3922620,OPEN,2020-09-29,18:45:00,1
2020-09-30 00:20:00,29.9106356,-89.99239089999999,0,i3937520,OPEN,2020-09-30,00:20:00,1
2020-09-30 11:30:00,30.030793,-89.9857359,11,i3957020,OPEN,2020-09-30,11:30:00,1
2020-09-30 11:30:00,30.030793,-89.9857359,11,i3957020,OPEN,2020-09-30,11:30:00,1
2020-09-30 11:30:00,29.9534715,-90.07007109999999,11,i3989520,OPEN,2020-09-30,11:30:00,1
2020-09-30 11:30:00,29.9534715,-90.07007109999999,11,i3989520,OPEN,2020-09-30,11:30:00,1
2020-09-30 12:50:00,29.9534715,-90.07007109999999,12,i3989520,OPEN,2020-09-30,12:50:00,1
2020-09-30 16:00:00,29.9316919,-90.0216746,16,j0011720,OPEN,2020-09-30,16:00:00,1
2020-09-30 16:00:00,29.9674337,-90.0286987,16,j0024220,OPEN,2020-09-30,16:00:00,1
2020-09-30 17:30:00,29.9674337,-90.0286987,17,j0024220,OPEN,2020-09-30,17:30:00,1
2020-09-30 17:30:00,29.9629697,-90.1224422,17,j0078320,CLOSED,2020-09-30,17:30:00,1
2020-10-02 14:50:00,29.9509509,-90.1161256,14,j0232820,OPEN,2020-10-02,14:50:00,1
2020-10-02 14:50:00,29.9509509,-90.1161256,14,j0232820,OPEN,2020-10-02,14:50:00,1
2020-10-02 16:10:00,29.9509509,-90.1161256,16,j0232820,OPEN,2020-10-02,16:10:00,1
2020-10-02 18:20:00,29.9509509,-90.1161256,18,j0232820,OPEN,2020-10-02,18:20:00,1
2020-10-02 18:20:00,29.9447481,-90.0798848,18,j0243120,OPEN,2020-10-02,18:20:00,1
2020-10-02 18:20:00,29.95249399999999,-90.0682853,18,j0251320,CLOSED,2020-10-02,18:20:00,1
2020-10-02 18:20:00,29.9577638,-90.0676969,18,j0264720,CLOSED,2020-10-02,18:20:00,1
2020-10-02 18:20:00,29.9577638,-90.0676969,18,j0264720,CLOSED,2020-10-02,18:20:00,1
2020-10-03 08:50:00,29.9645963,-90.0563834,8,j0332120,OPEN,2020-10-03,08:50:00,1
2020-10-03 11:37:00,29.9645963,-90.0563834,11,j0332120,OPEN,2020-10-03,11:37:00,1
2020-10-03 11:37:00,29.9645963,-90.0563834,11,j0332120,OPEN,2020-10-03,11:37:00,1
2020-10-03 11:37:00,29.9374637,-90.090456,11,j0342520,OPEN,2020-10-03,11:37:00,1
2020-10-03 14:04:00,30.0163387,-90.0517563,14,j0364120,OPEN,2020-10-03,14:04:00,1
2020-10-03 14:04:00,30.0163387,-90.0517563,14,j0364120,OPEN,2020-10-03,14:04:00,1
2020-10-03 14:04:00,29.965146,-90.098115,14,j0374920,OPEN,2020-10-03,14:04:00,1
2020-10-03 14:04:00,29.9471073,-90.0944607,14,j0377820,OPEN,2020-10-03,14:04:00,1
2020-10-03 14:04:00,29.9471073,-90.0944607,14,j0377820,OPEN,2020-10-03,14:04:00,1
2020-10-03 14:04:00,29.9509099,-90.1012022,14,j0382420,OPEN,2020-10-03,14:04:00,1
2020-10-03 15:50:00,29.9534822,-90.07047960000001,15,j0388220,OPEN,2020-10-03,15:50:00,1
2020-10-03 17:00:00,29.9534822,-90.07047960000001,17,j0388220,OPEN,2020-10-03,17:00:00,1
2020-10-03 17:00:00,29.9534822,-90.07047960000001,17,j0388220,OPEN,2020-10-03,17:00:00,1
2020-10-04 00:59:00,29.959865,-90.0111872,0,j0464420,OPEN,2020-10-04,00:59:00,1
2020-10-04 00:59:00,29.963494,-90.0212183,0,j0464820,OPEN,2020-10-04,00:59:00,1
2020-10-04 00:59:00,29.9448441,-90.0414047,0,j0482920,OPEN,2020-10-04,00:59:00,1
2020-10-04 11:22:00,29.930883,-90.0859395,11,j0486820,CLOSED,2020-10-04,11:22:00,1
2020-10-04 11:22:00,29.9186615,-90.0225894,11,j0546320,OPEN,2020-10-04,11:22:00,1
2020-10-04 16:20:00,29.962233,-90.0817027,16,j0553520,CLOSED,2020-10-04,16:20:00,1
2020-10-04 16:20:00,29.962233,-90.0817027,16,j0553520,CLOSED,2020-10-04,16:20:00,1
2020-10-04 16:25:00,29.962233,-90.0817027,16,j0553520,CLOSED,2020-10-04,16:25:00,1
2020-10-04 18:48:00,29.9447115,-90.02244669999999,18,j0571620,CLOSED,2020-10-04,18:48:00,1
2020-10-05 10:10:00,29.9527404,-90.0709217,10,j0591220,OPEN,2020-10-05,10:10:00,1
2020-10-05 10:10:00,29.9527404,-90.0709217,10,j0591220,OPEN,2020-10-05,10:10:00,1
2020-10-05 10:10:00,29.9281082,-90.0270024,10,j0622120,OPEN,2020-10-05,10:10:00,1
2020-10-05 13:00:00,29.9281082,-90.0270024,13,j0622120,OPEN,2020-10-05,13:00:00,1
2020-10-05 13:00:00,29.9281082,-90.0270024,13,j0622120,OPEN,2020-10-05,13:00:00,1
2020-10-05 16:30:00,29.9534715,-90.07007109999999,16,j0642920,OPEN,2020-10-05,16:30:00,1
2020-10-05 16:30:00,29.9053245,-90.0148519,16,j0669020,CLOSED,2020-10-05,16:30:00,1
2020-10-05 16:36:00,29.9053245,-90.0148519,16,j0669020,CLOSED,2020-10-05,16:36:00,1
2020-10-06 13:30:00,29.9543894,-90.127057,13,j0798720,OPEN,2020-10-06,13:30:00,1
2020-10-07 10:47:00,29.9453972,-90.0819706,10,j0820820,OPEN,2020-10-07,10:47:00,1
2020-10-07 12:00:00,29.9590771,-90.0775664,12,j0847420,CLOSED,2020-10-07,12:00:00,1
2020-10-07 12:50:00,29.9590771,-90.0775664,12,j0847420,CLOSED,2020-10-07,12:50:00,1
2020-10-07 12:50:00,29.9590771,-90.0775664,12,j0847420,CLOSED,2020-10-07,12:50:00,1
2020-10-07 12:50:00,29.9590771,-90.0775664,12,j0847420,CLOSED,2020-10-07,12:50:00,1
2020-10-07 17:14:00,29.9201942,-90.0900178,17,j0860820,OPEN,2020-10-07,17:14:00,1
2020-10-07 17:14:00,29.966203,-90.03807400000001,17,j0868220,OPEN,2020-10-07,17:14:00,1
2020-10-07 17:14:00,29.966203,-90.03807400000001,17,j0868220,OPEN,2020-10-07,17:14:00,1
2020-10-07 17:14:00,29.9828005,-90.107544,17,j0947220,OPEN,2020-10-07,17:14:00,1
2020-10-08 16:45:00,29.9398302,-90.0767365,16,j0994120,OPEN,2020-10-08,16:45:00,1
2020-10-09 11:40:00,29.9669303,-90.1282011,11,j1095620,CLOSED,2020-10-09,11:40:00,1
2020-10-09 11:40:00,29.9616006,-90.1225505,11,j1099720,CLOSED,2020-10-09,11:40:00,1
2020-10-09 16:40:00,29.9616006,-90.1225505,16,j1099720,CLOSED,2020-10-09,16:40:00,1
2020-10-09 16:40:00,29.9616006,-90.1225505,16,j1099720,CLOSED,2020-10-09,16:40:00,1
2020-10-09 16:55:00,29.9616006,-90.1225505,16,j1099720,CLOSED,2020-10-09,16:55:00,1
2020-10-09 16:55:00,29.9616006,-90.1225505,16,j1099720,CLOSED,2020-10-09,16:55:00,1
2020-10-09 16:55:00,29.9616006,-90.1225505,16,j1099720,CLOSED,2020-10-09,16:55:00,1
2020-10-09 16:55:00,29.9538356,-90.06955909999999,16,j1103420,CLOSED,2020-10-09,16:55:00,1
2020-10-09 16:55:00,29.9538356,-90.06955909999999,16,j1103420,CLOSED,2020-10-09,16:55:00,1
2020-10-09 16:55:00,29.9538356,-90.06955909999999,16,j1103420,CLOSED,2020-10-09,16:55:00,1
2020-10-09 17:40:00,29.9538356,-90.06955909999999,17,j1103420,CLOSED,2020-10-09,17:40:00,1
2020-10-09 17:40:00,29.9538356,-90.06955909999999,17,j1103420,CLOSED,2020-10-09,17:40:00,1
2020-10-09 17:40:00,29.9414741,-90.0823057,17,j1130320,OPEN,2020-10-09,17:40:00,1
2020-10-09 17:40:00,29.965753,-90.1209917,17,j1165320,OPEN,2020-10-09,17:40:00,1
2020-10-09 17:40:00,29.9564226,-90.0659409,17,j1201520,OPEN,2020-10-09,17:40:00,1
2020-10-10 10:40:00,29.9564226,-90.0659409,10,j1201520,OPEN,2020-10-10,10:40:00,1
2020-10-10 10:40:00,29.9533493,-90.0751832,10,j1212820,OPEN,2020-10-10,10:40:00,1
2020-10-10 10:40:00,29.9606025,-90.05900369999999,10,j1242120,OPEN,2020-10-10,10:40:00,1
2020-10-10 10:40:00,29.9606025,-90.05900369999999,10,j1242120,OPEN,2020-10-10,10:40:00,1
2020-10-10 10:40:00,29.944121,-90.084279,10,j1251820,OPEN,2020-10-10,10:40:00,1
2020-10-10 10:40:00,29.944121,-90.084279,10,j1251820,OPEN,2020-10-10,10:40:00,1
2020-10-10 12:10:00,29.944121,-90.084279,12,j1251820,OPEN,2020-10-10,12:10:00,1
2020-10-10 16:20:00,29.944121,-90.084279,16,j1251820,OPEN,2020-10-10,16:20:00,1
2020-10-10 16:20:00,29.944121,-90.084279,16,j1251820,OPEN,2020-10-10,16:20:00,1
2020-10-10 17:48:00,29.944121,-90.084279,17,j1251820,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.944121,-90.084279,17,j1251820,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.944121,-90.084279,17,j1251820,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.956303,-90.0675878,17,j1290920,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.956303,-90.0675878,17,j1290920,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.9372695,-90.0871952,17,j1302920,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.9372695,-90.0871952,17,j1302920,OPEN,2020-10-10,17:48:00,1
2020-10-10 17:48:00,29.956303,-90.0675878,17,j1333220,OPEN,2020-10-10,17:48:00,1
2020-10-12 00:13:00,29.9645617,-90.0089519,0,j1480420,OPEN,2020-10-12,00:13:00,1
2020-10-12 11:15:00,29.9645617,-90.0089519,11,j1480420,OPEN,2020-10-12,11:15:00,1
2020-10-12 11:15:00,29.9673486,-90.0707592,11,j1494520,OPEN,2020-10-12,11:15:00,1
2020-10-12 12:08:00,29.9731986,-90.0399669,12,j1559420,OPEN,2020-10-12,12:08:00,1
2020-10-12 12:08:00,29.9653125,-90.0658488,12,j1610020,OPEN,2020-10-12,12:08:00,1
2020-10-13 00:00:00,29.9653125,-90.0658488,0,j1610020,OPEN,2020-10-13,00:00:00,1
2020-10-13 00:00:00,29.9691734,-90.1203364,0,j1612120,CLOSED,2020-10-13,00:00:00,1
2020-10-13 00:00:00,30.0323258,-90.02782270000002,0,j1614220,OPEN,2020-10-13,00:00:00,1
2020-10-13 00:00:00,30.0323258,-90.02782270000002,0,j1614220,OPEN,2020-10-13,00:00:00,1
2020-10-13 11:38:00,30.0323258,-90.02782270000002,11,j1614220,OPEN,2020-10-13,11:38:00,1
2020-10-13 11:38:00,30.0385401,-89.9061196,11,j1661020,OPEN,2020-10-13,11:38:00,1
2020-10-13 11:59:00,30.0385401,-89.9061196,11,j1661020,OPEN,2020-10-13,11:59:00,1
2020-10-14 00:00:00,29.9647577,-90.05995229999999,0,j1740920,OPEN,2020-10-14,00:00:00,1
2020-10-14 09:00:00,29.9557609,-90.0678872,9,j1806520,CLOSED,2020-10-14,09:00:00,1
2020-10-14 11:20:00,29.9557609,-90.0678872,11,j1806520,CLOSED,2020-10-14,11:20:00,1
2020-10-14 11:50:00,29.9557609,-90.0678872,11,j1806520,CLOSED,2020-10-14,11:50:00,1
2020-10-15 00:00:00,30.050627,-89.9543301,0,j1825220,OPEN,2020-10-15,00:00:00,1
2020-10-15 17:35:00,29.960568,-90.0814661,17,j1930420,OPEN,2020-10-15,17:35:00,1
2020-10-15 17:35:00,29.9708988,-90.06451930000001,17,j1935220,CLOSED,2020-10-15,17:35:00,1
2020-10-16 09:55:00,29.9534715,-90.07007109999999,9,j2078720,CLOSED,2020-10-16,09:55:00,1
2020-10-17 11:40:00,30.0506712,-89.95513059999999,11,j2188020,OPEN,2020-10-17,11:40:00,1
2020-10-17 13:50:00,30.0506712,-89.95513059999999,13,j2188020,OPEN,2020-10-17,13:50:00,1
2020-10-17 13:50:00,30.0506712,-89.95513059999999,13,j2188020,OPEN,2020-10-17,13:50:00,1
2020-10-18 00:26:00,29.9774178,-90.03751319999999,0,j2226520,OPEN,2020-10-18,00:26:00,1
2020-10-18 14:55:00,29.9542063,-90.0691878,14,j2333020,OPEN,2020-10-18,14:55:00,1
2020-10-18 16:00:00,29.9542063,-90.0691878,16,j2333020,OPEN,2020-10-18,16:00:00,1
2020-10-19 09:30:00,29.9504935,-90.1012832,9,j2385720,CLOSED,2020-10-19,09:30:00,1
2020-10-19 09:30:00,29.9772105,-90.0478389,9,j2420320,OPEN,2020-10-19,09:30:00,1
2020-10-19 10:45:00,29.9772105,-90.0478389,10,j2420320,OPEN,2020-10-19,10:45:00,1
2020-10-19 10:45:00,29.9772105,-90.0478389,10,j2420320,OPEN,2020-10-19,10:45:00,1
2020-10-19 16:00:00,29.9772105,-90.0478389,16,j2420320,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.96291309999999,-90.0898042,16,j2422120,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.91941809999999,-90.0183114,16,j2439420,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.91941809999999,-90.0183114,16,j2439420,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.91941809999999,-90.0183114,16,j2439420,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.91941809999999,-90.0183114,16,j2439420,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.91941809999999,-90.0183114,16,j2439420,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.9784478,-90.03776979999999,16,j2447720,OPEN,2020-10-19,16:00:00,1
2020-10-19 16:00:00,29.9784478,-90.03776979999999,16,j2447720,OPEN,2020-10-19,16:00:00,1
2020-10-19 18:00:00,29.9784478,-90.03776979999999,18,j2447720,OPEN,2020-10-19,18:00:00,1
2020-10-19 18:00:00,30.0622883,-89.9590037,18,j2450020,OPEN,2020-10-19,18:00:00,1
2020-10-20 08:30:00,29.953613,-90.0656667,8,j2575520,OPEN,2020-10-20,08:30:00,1
2020-10-20 08:30:00,30.0123108,-89.9986687,8,j2579520,OPEN,2020-10-20,08:30:00,1
2020-10-20 09:00:00,30.0123108,-89.9986687,9,j2579520,OPEN,2020-10-20,09:00:00,1
2020-10-20 09:00:00,30.0123108,-89.9986687,9,j2579520,OPEN,2020-10-20,09:00:00,1
2020-10-20 18:49:00,29.9363502,-90.0888244,18,j2592620,OPEN,2020-10-20,18:49:00,1
2020-10-20 18:49:00,29.9445562,-90.0915616,18,j2595020,OPEN,2020-10-20,18:49:00,1
2020-10-20 18:49:00,29.9445562,-90.0915616,18,j2595020,OPEN,2020-10-20,18:49:00,1
2020-10-21 12:10:00,29.9549468,-90.1310182,12,j2670820,CLOSED,2020-10-21,12:10:00,1
2020-10-21 12:10:00,30.0164526,-90.0517428,12,j2680720,OPEN,2020-10-21,12:10:00,1
2020-10-21 12:10:00,30.0164526,-90.0517428,12,j2680720,OPEN,2020-10-21,12:10:00,1
2020-10-21 12:10:00,29.9356326,-90.0203497,12,j2690820,OPEN,2020-10-21,12:10:00,1
2020-10-21 12:25:00,29.9385187,-90.0925584,12,j2691420,OPEN,2020-10-21,12:25:00,1
2020-10-21 13:16:00,29.9385187,-90.0925584,13,j2691420,OPEN,2020-10-21,13:16:00,1
